filename,width,height,class,xmin,ymin,xmax,ymax
126_jpeg.rf.f036460016f4c193c82f2d2fb27febe1.jpg,640,640,puding,43,20,621,622
telur-ceplok_052_jpg.rf.f05761cd3826332a4b970777c85df6d7.jpg,640,640,telur ceplok,54,96,534,448
36_jpeg.rf.f0405084eb34490869a7fa4e3d5623f4.jpg,640,640,telur ceplok,50,0,326,544
36_jpeg.rf.f0405084eb34490869a7fa4e3d5623f4.jpg,640,640,telur ceplok,323,0,582,551
images478_jpg.rf.f06aa5b4a668cd585181ebca273f595a.jpg,640,640,nasi,122,18,486,550
telur-rebus_030_jpg.rf.f0871c0baf17ff481e55194057dc6d72.jpg,640,640,telur rebus,203,380,405,640
telur-rebus_030_jpg.rf.f0871c0baf17ff481e55194057dc6d72.jpg,640,640,telur rebus,371,248,527,527
kentang-rebus_004_jpg.rf.f16cd391aea686c87bc68abcf1f28665.jpg,640,640,kentang rebus,63,283,297,434
kentang-rebus_004_jpg.rf.f16cd391aea686c87bc68abcf1f28665.jpg,640,640,kentang rebus,81,163,352,298
kentang-rebus_004_jpg.rf.f16cd391aea686c87bc68abcf1f28665.jpg,640,640,kentang rebus,309,224,543,392
kentang-rebus_004_jpg.rf.f16cd391aea686c87bc68abcf1f28665.jpg,640,640,kentang rebus,250,75,489,233
kentang-rebus_004_jpg.rf.f16cd391aea686c87bc68abcf1f28665.jpg,640,640,kentang rebus,86,74,291,186
kentang-rebus_004_jpg.rf.f16cd391aea686c87bc68abcf1f28665.jpg,640,640,kentang rebus,115,419,390,548
kentang-rebus_004_jpg.rf.f16cd391aea686c87bc68abcf1f28665.jpg,640,640,kentang rebus,270,346,478,481
kentang-goreng_018_jpeg.rf.f0bc6578ee962379a82e9c70ce24648f.jpg,640,640,kentang goreng,0,76,640,572
telur-ceplok_017_jpg.rf.f14004833027846c5d18c59024df93c1.jpg,640,640,telur ceplok,86,0,587,640
rendang_9_jpg.rf.f08d3738da7a99b1dcedd57c0e0eaab2.jpg,640,640,rendang,339,91,548,392
rendang_9_jpg.rf.f08d3738da7a99b1dcedd57c0e0eaab2.jpg,640,640,rendang,128,297,499,640
images-30-_jpeg.rf.f16baa895e15acf3aa930e3b11a4b141.jpg,640,640,tumis kangkung,69,0,540,640
kangkung_2_jpg.rf.f1a964715c171d1a2fcc8e20f7ba4307.jpg,640,640,tumis kangkung,11,110,570,627
ayam-bakar_033_jpg.rf.f051fdc2ad4839ce16235ef7c36e4f08.jpg,640,640,ayam bakar,133,14,447,378
ayam-bakar_033_jpg.rf.f051fdc2ad4839ce16235ef7c36e4f08.jpg,640,640,nasi,142,297,333,577
ayam-goreng_033_jpg.rf.f181fef2012218df21383869c11572cd.jpg,640,640,nasi,216,302,526,548
ayam-goreng_033_jpg.rf.f181fef2012218df21383869c11572cd.jpg,640,640,ayam goreng,0,176,294,444
kangkung_30_jpg.rf.f04c7c635cb786ab1183a8afe8e8196f.jpg,640,640,tumis kangkung,87,27,353,593
tahu_025_jpg.rf.f0e1c3bc7d0261bd8d72e56a85859bb3.jpg,640,640,tahu goreng,388,157,533,413
tahu_025_jpg.rf.f0e1c3bc7d0261bd8d72e56a85859bb3.jpg,640,640,tahu goreng,350,421,552,585
tahu_025_jpg.rf.f0e1c3bc7d0261bd8d72e56a85859bb3.jpg,640,640,tahu goreng,296,240,444,450
tahu_025_jpg.rf.f0e1c3bc7d0261bd8d72e56a85859bb3.jpg,640,640,tahu goreng,198,293,310,498
images-2024-08-05T203515-157_jpeg.rf.f0b1ddbee17c06f4c4599c40753ded6e.jpg,640,640,sop,8,1,638,639
115_jpeg.rf.f1afaf94c97f8eaab715d9aca3965931.jpg,640,640,puding,72,9,598,640
donat_030_jpg.rf.f1b49359daca2ae314c492a6766f8806.jpg,640,640,donat,135,277,321,418
donat_030_jpg.rf.f1b49359daca2ae314c492a6766f8806.jpg,640,640,donat,312,311,501,459
donat_030_jpg.rf.f1b49359daca2ae314c492a6766f8806.jpg,640,640,donat,265,183,453,331
donat_015_jpg.rf.f1de2b66adf46856847d1cc2715634a6.jpg,640,640,donat,105,128,379,472
donat_015_jpg.rf.f1de2b66adf46856847d1cc2715634a6.jpg,640,640,donat,284,193,550,480
tempe_046_jpg.rf.f1b9b7a2aef3f5337b605589104d7f63.jpg,640,640,tahu goreng,49,211,221,467
tempe_046_jpg.rf.f1b9b7a2aef3f5337b605589104d7f63.jpg,640,640,ayam goreng,249,139,524,494
tempe_046_jpg.rf.f1b9b7a2aef3f5337b605589104d7f63.jpg,640,640,nasi,164,334,410,640
rendang-20115_jpg.rf.f1853f98b6b9364bf08eaa9d6a2376dd.jpg,640,640,rendang,30,26,640,572
sate-20441_jpg.rf.f1c1bf89a1dcbfe73771c726977f20a2.jpg,640,640,sate,8,100,635,640
capcay_12_jpg.rf.f1eda0719493df8c75e8e95572be71cc.jpg,640,640,sop,57,80,600,577
telur-ceplok_029_jpg.rf.f1ff29134746a520a802aef1523d9c0d.jpg,640,640,telur ceplok,138,105,640,380
roti_020_jpg.rf.f193ede9ac6eda6390b721c2f3107609.jpg,640,640,roti tawar,66,123,594,445
roti_020_jpg.rf.f193ede9ac6eda6390b721c2f3107609.jpg,640,640,roti tawar,36,316,598,553
tahu-goreng_002_jpeg.rf.f0e04623951348d4a7c750f8c48882e6.jpg,640,640,tahu goreng,225,44,436,274
tahu-goreng_002_jpeg.rf.f0e04623951348d4a7c750f8c48882e6.jpg,640,640,tahu goreng,70,254,276,620
tahu-goreng_002_jpeg.rf.f0e04623951348d4a7c750f8c48882e6.jpg,640,640,tahu goreng,259,400,527,640
tahu-goreng_002_jpeg.rf.f0e04623951348d4a7c750f8c48882e6.jpg,640,640,tahu goreng,86,0,237,244
Fries-Train-485-_jpeg.rf.f1cb9fe4a682481459370d5965d79926.jpg,640,640,kentang goreng,11,90,608,508
puding-coklat_073_jpg.rf.f1ddb676d00f0d015f5ae9b3e7b83efe.jpg,640,640,puding,202,91,512,539
images-32-_jpeg.rf.f10024cf974c7c64106ce3d520cc1cf4.jpg,640,640,tumis kangkung,129,104,543,501
sate-20346_jpg.rf.f232f81b38702f5df52be95596deae2a.jpg,640,640,sate,60,8,640,486
tempe_066_jpg.rf.f23daaa3dd4099a99c46e07fd1b09ed1.jpg,640,640,ikan goreng,145,222,640,634
tempe_066_jpg.rf.f23daaa3dd4099a99c46e07fd1b09ed1.jpg,640,640,nasi,102,100,393,378
tempe_066_jpg.rf.f23daaa3dd4099a99c46e07fd1b09ed1.jpg,640,640,tempe goreng,0,0,230,145
images-6-_jpeg.rf.f2122b41dffe86d3c55a8a13006a20c3.jpg,640,640,tumis kangkung,23,80,623,578
rendang-20247_jpg.rf.f1e9cf4750f23965de7105936b077789.jpg,640,640,rendang,183,75,637,468
sate_011_jpg.rf.f27a42c17575ee00cef9f9486b31e89c.jpg,640,640,sate,0,14,537,602
ayam-bakar_011_jpeg.rf.f258404f4b2d4a56ec29969eb7a14d47.jpg,640,640,ayam bakar,80,137,617,435
bakso_7_jpg.rf.f25c3c1b32ebcebb6355c0e63f813cf9.jpg,640,640,bakso,34,102,609,549
sate-20461_jpg.rf.f2fbd34d7f27134e82ed776cf82176e6.jpg,640,640,sate,264,0,625,618
68_jpeg.rf.f200e3d3fb70f7ef6b1d4cabba73ae8a.jpg,640,640,telur ceplok,98,134,532,575
50_jpeg.rf.f1cc435dc5be38134f899225f469a1ea.jpg,640,640,ayam bakar,336,23,640,599
50_jpeg.rf.f1cc435dc5be38134f899225f469a1ea.jpg,640,640,ayam bakar,0,0,407,422
tahu_052_jpg.rf.f23f05648363886d5eff3776730f319b.jpg,640,640,tahu goreng,200,297,523,633
tahu_052_jpg.rf.f23f05648363886d5eff3776730f319b.jpg,640,640,tahu goreng,359,167,640,441
tahu_052_jpg.rf.f23f05648363886d5eff3776730f319b.jpg,640,640,tahu goreng,100,45,470,300
tahu_052_jpg.rf.f23f05648363886d5eff3776730f319b.jpg,640,640,tahu goreng,0,209,217,529
kentang-goreng_064_jpg.rf.f215be12de7e9047347d19ea568010d0.jpg,640,640,kentang goreng,219,14,628,640
telur-dadar_037_jpg.rf.f242358c9c6b5d1e467476b1eca3e496.jpg,640,640,telur dadar,119,29,640,585
sate-20460_jpg.rf.f2adc48ab9d3b350074643b6c809f6fa.jpg,640,640,sate,95,24,451,579
bakso-20361_jpg.rf.f27c854346df941aa552ad383050a9a0.jpg,640,640,bakso,51,65,543,387
tempe_062_jpg.rf.f217dc514bcb501c78683e7f45bee051.jpg,640,640,nasi,319,24,583,413
tempe_062_jpg.rf.f217dc514bcb501c78683e7f45bee051.jpg,640,640,tempe goreng,380,354,600,640
tempe_062_jpg.rf.f217dc514bcb501c78683e7f45bee051.jpg,640,640,tahu goreng,217,492,413,640
sate-20362_jpg.rf.f2f1a8dbbce98af72743afc087926e2e.jpg,640,640,sate,0,0,640,535
120_jpeg.rf.f2bc4bb5a28ee9ab8444a98725192721.jpg,640,640,telur ceplok,75,205,603,575
ceplok_6_jpg.rf.f2a09b507b31f7d7294df5b639a5ec1d.jpg,640,640,telur ceplok,54,115,521,548
57_jpeg.rf.f3202bece4c86894611dbe3c6deee369.jpg,640,640,puding,316,0,596,465
57_jpeg.rf.f3202bece4c86894611dbe3c6deee369.jpg,640,640,puding,20,179,296,625
Fries-Train-341-_jpeg.rf.f30e33bc1acc030dc4d54f0915e85624.jpg,640,640,kentang goreng,96,64,395,474
roti_060_jpg.rf.f2fcc5534d7e02bbc799fc1db0ad8306.jpg,640,640,roti tawar,62,182,266,529
roti_060_jpg.rf.f2fcc5534d7e02bbc799fc1db0ad8306.jpg,640,640,roti tawar,212,340,424,640
roti_060_jpg.rf.f2fcc5534d7e02bbc799fc1db0ad8306.jpg,640,640,roti tawar,297,71,485,350
rendang-20122_jpg.rf.f353a2af0db9fb70f266e2482e0a9765.jpg,640,640,rendang,167,146,640,617
donat_003_jpg.rf.f2d2e05730d3a76b7d604d8f129c8740.jpg,640,640,donat,19,115,604,516
9_jpeg.rf.f331c98558d4055366b4c533e398fe90.jpg,640,640,puding,71,193,333,623
telur-ceplok_041_jpg.rf.f33d14b32dcb332e5275861044504bfe.jpg,640,640,telur ceplok,216,56,591,316
kentang-goreng_26_jpg.rf.f28cb538520d1c5ae273c5da8ddaecee.jpg,640,640,kentang goreng,126,0,500,495
images499_jpg.rf.f2a0d6486518d13eab195e40e58ae431.jpg,640,640,nasi,171,228,473,448
telur-rebus_042_jpg.rf.f3cc0303428ee9ff9465a3bd604029b9.jpg,640,640,telur rebus,215,205,463,595
telur-rebus_042_jpg.rf.f3cc0303428ee9ff9465a3bd604029b9.jpg,640,640,telur rebus,68,126,321,496
sop_036_jpg.rf.f2fff6f3913470e5e25600cb1836e2c6.jpg,640,640,sop,226,140,528,581
sate-20307_jpg.rf.f353a75691719f7ea53f7ff24de30542.jpg,640,640,sate,0,44,615,571
bakso-20482_jpg.rf.f35956c63aac775a90f99c387205c617.jpg,640,640,bakso,38,30,640,595
nasi_063_jpg.rf.f366b9fbab3b92b97d5c12d454a167b0.jpg,640,640,nasi,62,70,552,558
sate-20321_jpg.rf.f3ac8ae5d2354b352ec614385cfe4282.jpg,640,640,sate,77,122,625,640
kentang-goreng_055_jpg.rf.f3cbe0d5d6ea4c19e64628fcf69db91a.jpg,640,640,kentang goreng,111,56,574,566
ayam-bakar_051_jpg.rf.f3b11bb3e89827fb4c0de536fd38b79d.jpg,640,640,ayam bakar,321,196,533,458
ayam-bakar_051_jpg.rf.f3b11bb3e89827fb4c0de536fd38b79d.jpg,640,640,nasi,147,196,328,444
102_jpeg.rf.f3a6670d510bea41dd9a92d400784034.jpg,640,640,telur ceplok,0,72,585,639
50_jpeg.rf.f30251af237e05c4c68b08ea0eba8c0f.jpg,640,640,roti tawar,229,42,596,378
telur-ceplok_037_jpg.rf.f3abd83013bdeff1894a745c69be2ae7.jpg,640,640,telur ceplok,250,309,438,538
telur-ceplok_037_jpg.rf.f3abd83013bdeff1894a745c69be2ae7.jpg,640,640,telur ceplok,280,166,503,361
56_jpeg.rf.f36c6c159c0009531a8f096227730597.jpg,640,640,roti tawar,142,305,517,487
sate_028_jpg.rf.f40a1b495ea7843780a841201470680e.jpg,640,640,sate,54,111,344,498
images432_jpg.rf.f2fa7aa316dc6b1f19aa5b8f3a67daf4.jpg,640,640,tempe goreng,45,182,213,449
images432_jpg.rf.f2fa7aa316dc6b1f19aa5b8f3a67daf4.jpg,640,640,tempe goreng,203,498,469,640
78_jpeg.rf.f3e00a8ef0cd459608e821c48693c9c9.jpg,640,640,puding,176,64,455,509
ikan-bakar_054_jpg.rf.f407d2a9df7ce203e74299f6ee9d5d19.jpg,640,640,ikan bakar,19,330,481,468
ikan-bakar_054_jpg.rf.f407d2a9df7ce203e74299f6ee9d5d19.jpg,640,640,ikan bakar,355,298,536,471
download-23-_jpeg.rf.f4098384bca9f09132d731aa4ea53862.jpg,640,640,sop,140,115,524,489
rendang-20232_jpg.rf.f3deecf2d0977c546d5d060a4741478a.jpg,640,640,rendang,43,28,612,640
ayam-goreng_010_jpeg.rf.f3fc533b8efe6975dc7a66eb2ccc31a8.jpg,640,640,ayam goreng,23,0,640,640
images463_jpg.rf.f32c568f2b1844d1a7732184ff8ce8b9.jpg,640,640,tempe goreng,187,196,389,429
Fries-Train-492-_jpeg.rf.f3ea10c1992fa6a2e834da358333ee61.jpg,640,640,kentang goreng,125,131,536,472
Fries-Train-268-_jpeg.rf.f33834b8ac142f8c8bc8c7133cf68843.jpg,640,640,kentang goreng,42,126,570,640
capcay_044_jpg.rf.f3b1df93487eb2411dd00e27ab03f678.jpg,640,640,capcay,119,325,441,592
56_jpeg.rf.f406646bb17890dd6f978718d03062b4.jpg,640,640,telur ceplok,243,167,498,473
99_jpeg.rf.f46e52857d7025f3392d698f65b186b2.jpg,640,640,telur ceplok,70,5,626,625
images-2024-08-05T204908-304_jpeg.rf.f4824dbe5fe30023b124ff750fa8ebf9.jpg,640,640,tumis kangkung,77,112,546,567
kentang-goreng_19_jpg.rf.f4840bf246613c367e9bf9cdf2f71a04.jpg,640,640,kentang goreng,256,85,330,424
kentang-goreng_19_jpg.rf.f4840bf246613c367e9bf9cdf2f71a04.jpg,640,640,kentang goreng,358,222,455,552
OIP-9-_jpeg.rf.f4a15a5c5a5515ef4edc5f39fd27a95b.jpg,640,640,kentang rebus,47,130,453,636
bakso-20384_jpg.rf.f4d314e925ae870c197ac2826bf1ff42.jpg,640,640,bakso,44,26,583,562
rendang-20040_jpg.rf.f43f067dae3486150cf86952d3c4fba8.jpg,640,640,rendang,43,101,571,541
roti_040_jpg.rf.f44286623cde67a2fe17c42f5d2fb7c0.jpg,640,640,roti tawar,136,204,567,632
roti_040_jpg.rf.f44286623cde67a2fe17c42f5d2fb7c0.jpg,640,640,roti tawar,119,20,486,346
images-96-_jpeg.rf.f45f6b06023c770dbd92bd1153e6e0e3.jpg,640,640,sop,155,95,503,425
capcay_056_jpg.rf.f4dcfb861d033c56a4ee09035b099570.jpg,640,640,capcay,28,0,621,577
rendang_057_jpg.rf.f4d0299786658eb3d84ad6adb43826c4.jpg,640,640,rendang,302,120,496,522
ikan-goreng_034_jpg.rf.f538f40ad531a739fba50399fc3c4170.jpg,640,640,ikan goreng,0,6,532,640
bakso_013_jpg.rf.f513cde9e401400bd3800a9de360b2a0.jpg,640,640,bakso,26,137,614,623
sate-20273_jpg.rf.f535cd4da2e33ae1e1e23749773d5b35.jpg,640,640,sate,0,0,640,586
tumis-kangkung_028_jpg.rf.f53868eeff06570421b0e708475e21fa.jpg,640,640,tumis kangkung,117,119,537,533
135_jpeg.rf.f4f699233ec797226225d8ebde813809.jpg,640,640,ikan bakar,53,256,483,593
135_jpeg.rf.f4f699233ec797226225d8ebde813809.jpg,640,640,ikan bakar,91,135,602,527
kentang-goreng_030_jpg.rf.f51ca00245b19207e74b8e8f3cf518bb.jpg,640,640,kentang goreng,63,95,511,566
126_jpeg.rf.f428a302a47fc64d277787de8725aefb.jpg,640,640,capcay,0,0,640,640
roti_026_jpg.rf.f4785456067cb1926fc7c3d6c7238e3a.jpg,640,640,roti tawar,61,138,525,610
rendang-20227_jpg.rf.f506bc0bc72da708ca820ce5897a38c0.jpg,640,640,rendang,37,14,597,539
ayam-bakar_041_jpg.rf.f4a429587733124fa3c356103cf77a0e.jpg,640,640,ayam bakar,247,0,616,640
ayam-bakar_041_jpg.rf.f4a429587733124fa3c356103cf77a0e.jpg,640,640,ayam bakar,0,0,338,640
133_jpeg.rf.f4ec503d53879ad6493bfd2434dc61a9.jpg,640,640,ayam bakar,0,32,319,540
133_jpeg.rf.f4ec503d53879ad6493bfd2434dc61a9.jpg,640,640,ayam bakar,238,317,634,640
37_jpeg.rf.f52efe9751f44380bad869d93fcc0444.jpg,640,640,roti tawar,35,21,563,583
rendang_071_jpg.rf.f40b14a2341efe89f601004fb2c0c2cf.jpg,640,640,rendang,97,102,558,546
OIP-41-_jpeg.rf.f53bf9d4bfde0b2bebacea3fe17c4511.jpg,640,640,telur dadar,31,20,547,615
puding_059_jpg.rf.f54db6cc8f23057bbff160fe0aad2f1e.jpg,640,640,puding,73,145,483,402
donat_025_jpg.rf.f5501d57e949b9c3e5d638f860f3c6bf.jpg,640,640,donat,9,142,210,361
donat_025_jpg.rf.f5501d57e949b9c3e5d638f860f3c6bf.jpg,640,640,donat,142,270,356,501
donat_025_jpg.rf.f5501d57e949b9c3e5d638f860f3c6bf.jpg,640,640,donat,296,415,523,640
donat_025_jpg.rf.f5501d57e949b9c3e5d638f860f3c6bf.jpg,640,640,donat,430,262,640,498
donat_025_jpg.rf.f5501d57e949b9c3e5d638f860f3c6bf.jpg,640,640,donat,282,128,521,353
donat_025_jpg.rf.f5501d57e949b9c3e5d638f860f3c6bf.jpg,640,640,donat,114,0,336,228
sop_20_jpg.rf.f5d7fcce8dffe502c2726d86d7582c75.jpg,640,640,sop,137,27,475,498
OIP-4-_jpeg.rf.f596f8556a19f3605d9d69ca7d51523b.jpg,640,640,kentang rebus,3,49,622,421
44_jpeg.rf.f55788436f40b3c5ed2b25e0bf51223f.jpg,640,640,capcay,0,36,640,567
telur-dadar_034_jpg.rf.f64c9431473bbef7c0bcb494f12cc7bb.jpg,640,640,telur dadar,95,129,496,567
104_jpeg.rf.f60560959e07e7f5b9f01462e9b5fe46.jpg,640,640,roti tawar,49,133,580,499
OIP-21-_jpeg.rf.f681bed67282390c367ef6a3abec746d.jpg,640,640,telur dadar,202,15,324,300
OIP-21-_jpeg.rf.f681bed67282390c367ef6a3abec746d.jpg,640,640,telur dadar,300,21,457,294
OIP-21-_jpeg.rf.f681bed67282390c367ef6a3abec746d.jpg,640,640,telur dadar,298,307,460,635
OIP-21-_jpeg.rf.f681bed67282390c367ef6a3abec746d.jpg,640,640,telur dadar,187,305,334,640
OIP-21-_jpeg.rf.f681bed67282390c367ef6a3abec746d.jpg,640,640,telur dadar,141,307,296,555
OIP-21-_jpeg.rf.f681bed67282390c367ef6a3abec746d.jpg,640,640,telur dadar,139,91,298,308
images410_jpg.rf.f66a3d314249e2bda65e1c45083fb9df.jpg,640,640,tempe goreng,242,247,378,422
images410_jpg.rf.f66a3d314249e2bda65e1c45083fb9df.jpg,640,640,tempe goreng,148,181,262,379
images410_jpg.rf.f66a3d314249e2bda65e1c45083fb9df.jpg,640,640,tempe goreng,250,112,361,251
images410_jpg.rf.f66a3d314249e2bda65e1c45083fb9df.jpg,640,640,tempe goreng,341,158,472,297
images410_jpg.rf.f66a3d314249e2bda65e1c45083fb9df.jpg,640,640,tempe goreng,403,294,509,439
77_jpeg.rf.f669474dad14856eeaed326c10a0daa1.jpg,640,640,ikan bakar,11,0,556,455
ceplok_23_jpg.rf.f5df7b5597dcf97b4c6ff714b774cebc.jpg,640,640,telur ceplok,111,147,490,484
92_jpeg.rf.f642817f48ae6204690001c61c5dbf49.jpg,640,640,roti tawar,0,107,300,468
tahu-goreng_006_jpeg.rf.f583122b5314cb9229b4fef46e3efde3.jpg,640,640,tahu goreng,148,25,489,348
tahu-goreng_006_jpeg.rf.f583122b5314cb9229b4fef46e3efde3.jpg,640,640,tahu goreng,160,344,481,602
tahu-goreng_006_jpeg.rf.f583122b5314cb9229b4fef46e3efde3.jpg,640,640,tahu goreng,425,126,640,446
93_jpeg.rf.f5e25d5619b13a131805ca835c151ac5.jpg,640,640,ikan bakar,50,242,545,600
telurebus_001_jpeg.rf.f59064c59cd04abb3ab993f31d31e2f5.jpg,640,640,telur rebus,90,353,554,586
telurebus_001_jpeg.rf.f59064c59cd04abb3ab993f31d31e2f5.jpg,640,640,telur rebus,145,239,538,394
telur_dadar-61-_jpg.rf.f67c80d555afa975be3b28506f090bb2.jpg,640,640,telur dadar,14,201,461,440
Fries-Train-298-_jpeg.rf.f683b10ab6c8087de3e8dbdfc2842b04.jpg,640,640,kentang goreng,38,106,640,541
capcay_068_jpg.rf.f69f6aeede7116e574b9788f26fdb7fc.jpg,640,640,capcay,121,31,570,588
images-25-_jpeg.rf.f703e1a6117c5aa8188eb336ad5a97ea.jpg,640,640,sop,66,69,404,586
kangkung_17_jpg.rf.f693b266e58befa713babf8797125dee.jpg,640,640,tumis kangkung,135,189,559,555
tumis-kangkung_066_jpg.rf.f6db4c26b7f63dd8c5e733efdf95f445.jpg,640,640,tumis kangkung,78,14,640,636
capcay_025_jpg.rf.f6dd464060db2c6b272ea2e629ff45be.jpg,640,640,capcay,19,47,627,605
bakso_008_jpg.rf.f71c3ddb7cabcb519cd70ee8c0abec55.jpg,640,640,bakso,98,91,478,585
11_jpeg.rf.f6e1660eb32be2a11854d7017f17c20d.jpg,640,640,capcay,7,98,581,632
bakso-20429_jpg.rf.f692120f21598e3d8c34af1d752dcfe6.jpg,640,640,bakso,58,99,640,565
bakso_009_jpg.rf.f733974d6b0d1d71505ae7bc5b7ec936.jpg,640,640,bakso,50,73,582,595
images-5-_jpeg.rf.f69024e39398fcfac8d1c59b3ca60a34.jpg,640,640,sop,115,48,465,532
ikan-bakar_070_jpg.rf.f7630d00036d851032db67bf26916574.jpg,640,640,ikan bakar,12,376,452,604
ikan-bakar_070_jpg.rf.f7630d00036d851032db67bf26916574.jpg,640,640,ikan bakar,61,281,548,459
download_jpeg.rf.f6e40c7169ac22e7aff56cd698c5c6b8.jpg,640,640,tumis kangkung,133,69,534,492
download-15-_jpeg.rf.f6fd411a19bd715ec00ee8d89560308f.jpg,640,640,tumis kangkung,130,131,550,496
75_jpeg.rf.f764173aa7e25e93652ecd86b648004e.jpg,640,640,puding,179,213,534,499
sate-20410_jpg.rf.f6e017d55bf597ee7f5aa6efe4627018.jpg,640,640,sate,88,137,482,640
images362_jpg.rf.f71f4efff14198df52a29d92dc60ad68.jpg,640,640,nasi,239,112,473,399
bakso-20366_jpg.rf.f78f3cfc42fa5bb46a30edf722a7ac36.jpg,640,640,bakso,74,125,613,576
Fries-Train-282-_jpeg.rf.f7b556ca165df0c72ad18ecf82e12d77.jpg,640,640,kentang goreng,9,152,429,500
9d6b8291a97d6fcc753dc035fdc34c7b_jpg.rf.f7ad2ed4835bade8e7d229c46a50636e.jpg,640,640,ayam goreng,329,259,558,626
9d6b8291a97d6fcc753dc035fdc34c7b_jpg.rf.f7ad2ed4835bade8e7d229c46a50636e.jpg,640,640,ayam goreng,111,305,336,616
bakso_018_jpg.rf.f782afe271f1118a446e27e6501d51f0.jpg,640,640,bakso,132,157,435,451
112_jpeg.rf.f7f06d0e9494df755ce2ead782f58572.jpg,640,640,telur ceplok,7,106,617,507
48_jpeg.rf.f7e79ad236bea7874b22f17c3b0cd176.jpg,640,640,puding,309,45,640,554
donat_070_jpg.rf.f7e350f58dd5acdedda95aad121e2f5e.jpg,640,640,donat,367,219,528,478
donat_070_jpg.rf.f7e350f58dd5acdedda95aad121e2f5e.jpg,640,640,donat,327,0,480,224
donat_070_jpg.rf.f7e350f58dd5acdedda95aad121e2f5e.jpg,640,640,donat,242,315,391,571
donat_070_jpg.rf.f7e350f58dd5acdedda95aad121e2f5e.jpg,640,640,donat,198,49,353,316
donat_070_jpg.rf.f7e350f58dd5acdedda95aad121e2f5e.jpg,640,640,donat,120,397,265,640
donat_070_jpg.rf.f7e350f58dd5acdedda95aad121e2f5e.jpg,640,640,donat,69,155,217,409
sate-20332_jpg.rf.f80382e60567377b2f576170628a60e6.jpg,640,640,sate,64,0,458,548
puding_081_jpg.rf.f7c87a5f7ca39b477de5651e496b1494.jpg,640,640,puding,0,6,640,563
5_jpeg.rf.f86beeeaaa2c463777309f52f76b2b52.jpg,640,640,ayam bakar,158,234,337,486
5_jpeg.rf.f86beeeaaa2c463777309f52f76b2b52.jpg,640,640,nasi,265,119,479,350
bakso-20333_jpg.rf.f87ad2e838cea3e904567e9336551df1.jpg,640,640,telur rebus,12,61,583,569
sate_004_jpg.rf.f7f8ceb2b797f85319276309b3d7a072.jpg,640,640,sate,45,97,555,606
bakso-20332_jpg.rf.f7b5ddcbce1cf7e830632e9f3b1719e6.jpg,640,640,bakso,0,63,640,396
download-3-_jpeg.rf.f83bcec9017b8a133b1f374635fad72c.jpg,640,640,sop,206,158,535,426
sate_035_jpg.rf.f7c1eee422ababdc2689bca713a57ed9.jpg,640,640,sate,209,0,640,433
sate-20398_jpg.rf.f7b62a7eca8da70c69c2d09c69081b10.jpg,640,640,sate,0,0,640,638
telur-ceplok_024_jpg.rf.f8754ca28e41567cc16f47733e382ce2.jpg,640,640,telur ceplok,35,194,595,635
telur-ceplok_024_jpg.rf.f8754ca28e41567cc16f47733e382ce2.jpg,640,640,telur ceplok,330,0,640,276
kangkung_085_jpg.rf.f83f33151ac39b8b2f2ba5d71bd57d69.jpg,640,640,tumis kangkung,91,162,558,518
94_jpeg.rf.f7d4228017f0a2481792c2b88e0e3441.jpg,640,640,roti tawar,250,393,607,621
55_jpeg.rf.f83ab9302706c00c9f29c545b9711fb7.jpg,640,640,telur ceplok,0,49,640,603
rendang_20_jpg.rf.f89c99a6dfb6830a2acd222736dac891.jpg,640,640,rendang,112,122,498,542
rendang_050_jpg.rf.f8017f3c85761e2d0a3dd95457cf4db6.jpg,640,640,rendang,343,130,565,640
images389_jpg.rf.f89493f916bbc8ca9db47d420c11097b.jpg,640,640,nasi,67,55,545,557
roti_012_jpg.rf.f8823ac4cd8e9e26b490101ae3455817.jpg,640,640,roti tawar,139,75,523,581
kangkung_073_jpg.rf.f7b9a31818d5c04d9df30adbf3361d6f.jpg,640,640,tumis kangkung,152,65,535,583
sate_10_jpg.rf.f8a65ad95c1a4ee05e97c90ff697f3d0.jpg,640,640,sate,0,11,378,525
66_jpeg.rf.f7d620c658093c09d2c920e7900d2cb3.jpg,640,640,ayam bakar,143,149,367,640
66_jpeg.rf.f7d620c658093c09d2c920e7900d2cb3.jpg,640,640,ayam bakar,290,69,508,484
ayam-bakar_051_jpg.rf.f85dffdcb44820b07e3ab3e5836f3ba4.jpg,640,640,ayam bakar,321,182,533,444
ayam-bakar_051_jpg.rf.f85dffdcb44820b07e3ab3e5836f3ba4.jpg,640,640,nasi,147,196,328,444
kangkung_25_jpg.rf.f7ed45d8c400f23d8447b947ef22cf5c.jpg,640,640,tumis kangkung,14,141,504,440
ayam-goreng_022_jpeg.rf.f8b126b24819e0e7b11afb81f1f71075.jpg,640,640,ayam goreng,204,27,411,259
ayam-goreng_022_jpeg.rf.f8b126b24819e0e7b11afb81f1f71075.jpg,640,640,ayam goreng,219,208,415,479
ayam-goreng_022_jpeg.rf.f8b126b24819e0e7b11afb81f1f71075.jpg,640,640,ayam goreng,169,361,382,628
ayam-goreng_022_jpeg.rf.f8b126b24819e0e7b11afb81f1f71075.jpg,640,640,ayam goreng,380,377,469,640
